time_step,v_raw,v_float
111535, -4100,-1.000977
111545, -4100,-1.000977
111555, -4100,-1.000977
111565, -4100,-1.000977
111575, -4100,-1.000977
111585, -4100,-1.000977
111595, -4100,-1.000977
111605, -4100,-1.000977
111615, -4100,-1.000977
111625, -4100,-1.000977
111635, -4100,-1.000977
111645, -4100,-1.000977
111655, -4100,-1.000977
111665, -4100,-1.000977
111675, -4100,-1.000977
111685, -4100,-1.000977
111695, -4100,-1.000977
111705, -4100,-1.000977
111715, -4100,-1.000977
111725, -4100,-1.000977
111735, -4100,-1.000977
111745, -4100,-1.000977
111755, -4100,-1.000977
111765, -4100,-1.000977
111775, -4100,-1.000977
111785, -4100,-1.000977
111795, -4100,-1.000977
111805, -4100,-1.000977
111815, -4100,-1.000977
111825, -4100,-1.000977
111835, -4100,-1.000977
111845, -4100,-1.000977
111855, -4100,-1.000977
111865, -4100,-1.000977
111875, -4100,-1.000977
111885, -4100,-1.000977
111895, -4100,-1.000977
111905, -4100,-1.000977
111915, -4100,-1.000977
111925, -4100,-1.000977
111935, -4100,-1.000977
111945, -4100,-1.000977
111955, -4100,-1.000977
111965, -4100,-1.000977
111975, -4100,-1.000977
111985, -4100,-1.000977
111995, -4100,-1.000977
112005, -4100,-1.000977
112015, -4100,-1.000977
112025, -4100,-1.000977
112035, -4100,-1.000977
112045, -4100,-1.000977
112055, -4100,-1.000977
112065, -4100,-1.000977
112075, -4100,-1.000977
112085, -4100,-1.000977
112095, -4100,-1.000977
112105, -4100,-1.000977
112115, -4100,-1.000977
112125, -4100,-1.000977
112135, -4100,-1.000977
112145, -4100,-1.000977
112155, -4100,-1.000977
112165, -4100,-1.000977
112175, -4100,-1.000977
112185, -4100,-1.000977
112195, -4100,-1.000977
112205, -4100,-1.000977
112215, -4100,-1.000977
112225, -4100,-1.000977
112235, -4100,-1.000977
112245, -4100,-1.000977
112255, -4100,-1.000977
112265, -4100,-1.000977
112275, -4100,-1.000977
112285, -4100,-1.000977
112295, -4100,-1.000977
112305, -4100,-1.000977
112315, -4100,-1.000977
112325, -4100,-1.000977
112335, -4100,-1.000977
112345, -4100,-1.000977
112355, -4100,-1.000977
112365, -4100,-1.000977
112375, -4100,-1.000977
112385, -4100,-1.000977
112395, -4100,-1.000977
112405, -4100,-1.000977
112415, -4100,-1.000977
112425, -4100,-1.000977
112435, -4100,-1.000977
112445, -4100,-1.000977
112455, -4100,-1.000977
112465, -4100,-1.000977
112475, -4100,-1.000977
112485, -4100,-1.000977
112495, -4100,-1.000977
112505, -4100,-1.000977
112515, -4100,-1.000977
112525, -4100,-1.000977
112535, -4100,-1.000977
112545, -4100,-1.000977
112555, -4100,-1.000977
112565, -4100,-1.000977
112575, -4100,-1.000977
112585, -4100,-1.000977
112595, -4100,-1.000977
112605, -4100,-1.000977
112615, -4100,-1.000977
112625, -4100,-1.000977
112635, -4100,-1.000977
112645, -4100,-1.000977
112655, -4100,-1.000977
112665, -4100,-1.000977
112675, -4100,-1.000977
112685, -4100,-1.000977
112695, -4100,-1.000977
112705, -4100,-1.000977
112715, -4100,-1.000977
112725, -4100,-1.000977
112735, -4100,-1.000977
112745, -4100,-1.000977
112755, -4100,-1.000977
112765, -4100,-1.000977
112775, -4100,-1.000977
112785, -4100,-1.000977
112795, -4100,-1.000977
112805, -4100,-1.000977
112815, -4100,-1.000977
112825, -4100,-1.000977
112835, -4100,-1.000977
112845, -4100,-1.000977
112855, -4100,-1.000977
112865, -4100,-1.000977
112875, -4100,-1.000977
112885, -4100,-1.000977
112895, -4100,-1.000977
112905, -4100,-1.000977
112915, -4100,-1.000977
112925, -4100,-1.000977
112935, -4100,-1.000977
112945, -4100,-1.000977
112955, -4100,-1.000977
112965, -4100,-1.000977
112975, -4100,-1.000977
112985, -4100,-1.000977
112995, -4100,-1.000977
113005, -4100,-1.000977
113015, -4100,-1.000977
113025, -4100,-1.000977
113035, -4100,-1.000977
113045, -4100,-1.000977
113055, -4100,-1.000977
113065, -4100,-1.000977
113075, -4100,-1.000977
113085, -4100,-1.000977
113095, -4100,-1.000977
113105, -4100,-1.000977
113115, -4100,-1.000977
113125, -4100,-1.000977
113135, -4100,-1.000977
113145, -4100,-1.000977
113155, -4100,-1.000977
113165, -4100,-1.000977
113175, -4100,-1.000977
113185, -4100,-1.000977
113195, -4100,-1.000977
113205, -4100,-1.000977
113215, -4100,-1.000977
113225, -4100,-1.000977
113235, -4100,-1.000977
113245, -4100,-1.000977
113255, -4100,-1.000977
113265, -4100,-1.000977
113275, -4100,-1.000977
113285, -4100,-1.000977
113295, -4100,-1.000977
113305, -4100,-1.000977
113315, -4100,-1.000977
113325, -4100,-1.000977
113335, -4100,-1.000977
113345, -4100,-1.000977
113355, -4100,-1.000977
113365, -4100,-1.000977
113375, -4100,-1.000977
113385, -4100,-1.000977
113395, -4100,-1.000977
113405, -4100,-1.000977
113415, -4100,-1.000977
113425, -4100,-1.000977
113435, -4100,-1.000977
113445, -4100,-1.000977
113455, -4100,-1.000977
113465, -4100,-1.000977
113475, -4100,-1.000977
113485, -4100,-1.000977
113495, -4100,-1.000977
113505, -4100,-1.000977
113515, -4100,-1.000977
113525, -4100,-1.000977
113535, -4100,-1.000977
113545, -4100,-1.000977
113555, -4100,-1.000977
113565, -4100,-1.000977
113575, -4100,-1.000977
113585, -4100,-1.000977
113595, -4100,-1.000977
113605, -4100,-1.000977
113615, -4100,-1.000977
113625, -4100,-1.000977
113635, -4100,-1.000977
113645, -4100,-1.000977
113655, -4100,-1.000977
113665, -4100,-1.000977
113675, -4100,-1.000977
113685, -4100,-1.000977
113695, -4100,-1.000977
113705, -4100,-1.000977
113715, -4100,-1.000977
113725, -4100,-1.000977
113735, -4100,-1.000977
113745, -4100,-1.000977
113755, -4100,-1.000977
113765, -4100,-1.000977
113775, -4100,-1.000977
113785, -4100,-1.000977
113795, -4100,-1.000977
113805, -4100,-1.000977
113815, -4100,-1.000977
113825, -4100,-1.000977
113835, -4100,-1.000977
113845, -4100,-1.000977
113855, -4100,-1.000977
113865, -4100,-1.000977
113875, -4100,-1.000977
113885, -4100,-1.000977
113895, -4100,-1.000977
113905, -4100,-1.000977
113915, -4100,-1.000977
113925, -4100,-1.000977
113935, -4100,-1.000977
113945, -4100,-1.000977
113955, -4100,-1.000977
113965, -4100,-1.000977
113975, -4100,-1.000977
113985, -4100,-1.000977
113995, -4100,-1.000977
114005, -4100,-1.000977
114015, -4100,-1.000977
114025, -4100,-1.000977
114035, -4100,-1.000977
114045, -4100,-1.000977
114055, -4100,-1.000977
114065, -4100,-1.000977
114075, -4100,-1.000977
114085, -4100,-1.000977
114095, -4100,-1.000977
114105, -4100,-1.000977
114115, -4100,-1.000977
114125, -4100,-1.000977
114135, -4100,-1.000977
114145, -4100,-1.000977
114155, -4100,-1.000977
114165, -4100,-1.000977
114175, -4100,-1.000977
114185, -4100,-1.000977
114195, -4100,-1.000977
114205, -4100,-1.000977
114215, -4100,-1.000977
114225, -4100,-1.000977
114235, -4100,-1.000977
114245, -4100,-1.000977
114255, -4100,-1.000977
114265, -4100,-1.000977
114275, -4100,-1.000977
114285, -4100,-1.000977
114295, -4100,-1.000977
114305, -4100,-1.000977
114315, -4100,-1.000977
114325, -4100,-1.000977
114335, -4100,-1.000977
114345, -4100,-1.000977
114355, -4100,-1.000977
114365, -4100,-1.000977
114375, -4100,-1.000977
114385, -4100,-1.000977
114395, -4100,-1.000977
114405, -4100,-1.000977
114415, -4100,-1.000977
114425, -4100,-1.000977
114435, -4100,-1.000977
114445, -4100,-1.000977
114455, -4100,-1.000977
114465, -4100,-1.000977
114475, -4100,-1.000977
114485, -4100,-1.000977
114495, -4100,-1.000977
114505, -4100,-1.000977
114515, -4100,-1.000977
114525, -4100,-1.000977
114535, -4100,-1.000977
114545, -4100,-1.000977
114555, -4100,-1.000977
114565, -4100,-1.000977
114575, -4100,-1.000977
114585, -4100,-1.000977
114595, -4100,-1.000977
114605, -4100,-1.000977
114615, -4100,-1.000977
114625, -4100,-1.000977
114635, -4100,-1.000977
114645, -4100,-1.000977
114655, -4100,-1.000977
114665, -4100,-1.000977
114675, -4100,-1.000977
114685, -4100,-1.000977
114695, -4100,-1.000977
114705, -4100,-1.000977
114715, -4100,-1.000977
114725, -4100,-1.000977
114735, -4100,-1.000977
114745, -4100,-1.000977
114755, -4100,-1.000977
114765, -4100,-1.000977
114775, -4100,-1.000977
114785, -4100,-1.000977
114795, -4100,-1.000977
114805, -4100,-1.000977
114815, -4100,-1.000977
114825, -4100,-1.000977
114835, -4100,-1.000977
114845, -4100,-1.000977
114855, -4100,-1.000977
114865, -4100,-1.000977
114875, -4100,-1.000977
114885, -4100,-1.000977
114895, -4100,-1.000977
114905, -4100,-1.000977
114915, -4100,-1.000977
114925, -4100,-1.000977
114935, -4100,-1.000977
114945, -4100,-1.000977
114955, -4100,-1.000977
114965, -4100,-1.000977
114975, -4100,-1.000977
114985, -4100,-1.000977
114995, -4100,-1.000977
115005, -4100,-1.000977
115015, -4100,-1.000977
115025, -4100,-1.000977
115035, -4100,-1.000977
115045, -4100,-1.000977
115055, -4100,-1.000977
115065, -4100,-1.000977
115075, -4100,-1.000977
115085, -4100,-1.000977
115095, -4100,-1.000977
115105, -4100,-1.000977
115115, -4100,-1.000977
115125, -4100,-1.000977
115135, -4100,-1.000977
115145, -4100,-1.000977
115155, -4100,-1.000977
115165, -4100,-1.000977
115175, -4100,-1.000977
115185, -4100,-1.000977
115195, -4100,-1.000977
115205, -4100,-1.000977
115215, -4100,-1.000977
115225, -4100,-1.000977
115235, -4100,-1.000977
115245, -4100,-1.000977
115255, -4100,-1.000977
115265, -4100,-1.000977
115275, -4100,-1.000977
115285, -4100,-1.000977
115295, -4100,-1.000977
115305, -4100,-1.000977
115315, -4100,-1.000977
115325, -4100,-1.000977
115335, -4100,-1.000977
115345, -4100,-1.000977
115355, -4100,-1.000977
115365, -4100,-1.000977
115375, -4100,-1.000977
115385, -4100,-1.000977
115395, -4100,-1.000977
115405, -4100,-1.000977
115415, -4100,-1.000977
115425, -4100,-1.000977
115435, -4100,-1.000977
115445, -4100,-1.000977
115455, -4100,-1.000977
115465, -4100,-1.000977
115475, -4100,-1.000977
115485, -4100,-1.000977
115495, -4100,-1.000977
115505, -4100,-1.000977
115515, -4100,-1.000977
115525, -4100,-1.000977
115535, -4100,-1.000977
115545, -4100,-1.000977
115555, -4100,-1.000977
115565, -4100,-1.000977
115575, -4100,-1.000977
115585, -4100,-1.000977
115595, -4100,-1.000977
115605, -4100,-1.000977
115615, -4100,-1.000977
115625, -4100,-1.000977
115635, -4100,-1.000977
115645, -4100,-1.000977
115655, -4100,-1.000977
115665, -4100,-1.000977
115675, -4100,-1.000977
115685, -4100,-1.000977
115695, -4100,-1.000977
115705, -4100,-1.000977
115715, -4100,-1.000977
115725, -4100,-1.000977
115735, -4100,-1.000977
115745, -4100,-1.000977
115755, -4100,-1.000977
115765, -4100,-1.000977
115775, -4100,-1.000977
115785, -4100,-1.000977
115795, -4100,-1.000977
115805, -4100,-1.000977
115815, -4100,-1.000977
115825, -4100,-1.000977
115835, -4100,-1.000977
115845, -4100,-1.000977
115855, -4100,-1.000977
115865, -4100,-1.000977
115875, -4100,-1.000977
115885, -4100,-1.000977
115895, -4100,-1.000977
115905, -4100,-1.000977
115915, -4100,-1.000977
115925, -4100,-1.000977
115935, -4100,-1.000977
115945, -4100,-1.000977
115955, -4100,-1.000977
115965, -4100,-1.000977
115975, -4100,-1.000977
115985, -4100,-1.000977
115995, -4100,-1.000977
116005, -4100,-1.000977
116015, -4100,-1.000977
116025, -4100,-1.000977
116035, -4100,-1.000977
116045, -4100,-1.000977
116055, -4100,-1.000977
116065, -4100,-1.000977
116075, -4100,-1.000977
116085, -4100,-1.000977
116095, -4100,-1.000977
116105, -4100,-1.000977
116115, -4100,-1.000977
116125, -4100,-1.000977
116135, -4100,-1.000977
116145, -4100,-1.000977
116155, -4100,-1.000977
116165, -4100,-1.000977
116175, -4100,-1.000977
116185, -4100,-1.000977
116195, -4100,-1.000977
116205, -4100,-1.000977
116215, -4100,-1.000977
116225, -4100,-1.000977
116235, -4100,-1.000977
116245, -4100,-1.000977
116255, -4100,-1.000977
116265, -4100,-1.000977
116275, -4100,-1.000977
116285, -4100,-1.000977
116295, -4100,-1.000977
116305, -4100,-1.000977
116315, -4100,-1.000977
116325, -4100,-1.000977
116335, -4100,-1.000977
116345, -4100,-1.000977
116355, -4100,-1.000977
116365, -4100,-1.000977
116375, -4100,-1.000977
116385, -4100,-1.000977
116395, -4100,-1.000977
116405, -4100,-1.000977
116415, -4100,-1.000977
116425, -4100,-1.000977
116435, -4100,-1.000977
116445, -4100,-1.000977
116455, -4100,-1.000977
116465, -4100,-1.000977
116475, -4100,-1.000977
116485, -4100,-1.000977
116495, -4100,-1.000977
116505, -4100,-1.000977
116515, -4100,-1.000977
116525, -4100,-1.000977
116535, -4100,-1.000977
116545, -4100,-1.000977
116555, -4100,-1.000977
116565, -4100,-1.000977
116575, -4100,-1.000977
116585, -4100,-1.000977
116595, -4100,-1.000977
116605, -4100,-1.000977
116615, -4100,-1.000977
116625, -4100,-1.000977
116635, -4100,-1.000977
116645, -4100,-1.000977
116655, -4100,-1.000977
116665, -4100,-1.000977
116675, -4100,-1.000977
116685, -4100,-1.000977
116695, -4100,-1.000977
116705, -4100,-1.000977
116715, -4100,-1.000977
116725, -4100,-1.000977
116735, -4100,-1.000977
116745, -4100,-1.000977
116755, -4100,-1.000977
116765, -4100,-1.000977
116775, -4100,-1.000977
116785, -4100,-1.000977
116795, -4100,-1.000977
116805, -4100,-1.000977
116815, -4100,-1.000977
116825, -4100,-1.000977
116835, -4100,-1.000977
116845, -4100,-1.000977
116855, -4100,-1.000977
116865, -4100,-1.000977
116875, -4100,-1.000977
116885, -4100,-1.000977
116895, -4100,-1.000977
116905, -4100,-1.000977
116915, -4100,-1.000977
116925, -4100,-1.000977
116935, -4100,-1.000977
116945, -4100,-1.000977
116955, -4100,-1.000977
116965, -4100,-1.000977
116975, -4100,-1.000977
116985, -4100,-1.000977
116995, -4100,-1.000977
117005, -4100,-1.000977
117015, -4100,-1.000977
117025, -4100,-1.000977
117035, -4100,-1.000977
117045, -4100,-1.000977
117055, -4100,-1.000977
117065, -4100,-1.000977
117075, -4100,-1.000977
117085, -4100,-1.000977
117095, -4100,-1.000977
117105, -4100,-1.000977
117115, -4100,-1.000977
117125, -4100,-1.000977
117135, -4100,-1.000977
117145, -4100,-1.000977
117155, -4100,-1.000977
117165, -4100,-1.000977
117175, -4100,-1.000977
117185, -4100,-1.000977
117195, -4100,-1.000977
117205, -4100,-1.000977
117215, -4100,-1.000977
117225, -4100,-1.000977
117235, -4100,-1.000977
117245, -4100,-1.000977
117255, -4100,-1.000977
117265, -4100,-1.000977
117275, -4100,-1.000977
117285, -4100,-1.000977
117295, -4100,-1.000977
117305, -4100,-1.000977
117315, -4100,-1.000977
117325, -4100,-1.000977
117335, -4100,-1.000977
117345, -4100,-1.000977
117355, -4100,-1.000977
117365, -4100,-1.000977
117375, -4100,-1.000977
117385, -4100,-1.000977
117395, -4100,-1.000977
117405, -4100,-1.000977
117415, -4100,-1.000977
117425, -4100,-1.000977
117435, -4100,-1.000977
117445, -4100,-1.000977
117455, -4100,-1.000977
117465, -4100,-1.000977
117475, -4100,-1.000977
117485, -4100,-1.000977
117495, -4100,-1.000977
117505, -4100,-1.000977
117515, -4100,-1.000977
117525, -4100,-1.000977
117535, -4100,-1.000977
117545, -4100,-1.000977
117555, -4100,-1.000977
117565, -4100,-1.000977
117575, -4100,-1.000977
117585, -4100,-1.000977
117595, -4100,-1.000977
117605, -4100,-1.000977
117615, -4100,-1.000977
117625, -4100,-1.000977
117635, -4100,-1.000977
117645, -4100,-1.000977
117655, -4100,-1.000977
117665, -4100,-1.000977
117675, -4100,-1.000977
117685, -4100,-1.000977
117695, -4100,-1.000977
117705, -4100,-1.000977
117715, -4100,-1.000977
117725, -4100,-1.000977
117735, -4100,-1.000977
117745, -4100,-1.000977
117755, -4100,-1.000977
117765, -4100,-1.000977
117775, -4100,-1.000977
117785, -4100,-1.000977
117795, -4100,-1.000977
117805, -4100,-1.000977
117815, -4100,-1.000977
117825, -4100,-1.000977
117835, -4100,-1.000977
117845, -4100,-1.000977
117855, -4100,-1.000977
117865, -4100,-1.000977
117875, -4100,-1.000977
117885, -4100,-1.000977
117895, -4100,-1.000977
117905, -4100,-1.000977
117915, -4100,-1.000977
117925, -4100,-1.000977
117935, -4100,-1.000977
117945, -4100,-1.000977
117955, -4100,-1.000977
117965, -4100,-1.000977
117975, -4100,-1.000977
117985, -4100,-1.000977
117995, -4100,-1.000977
118005, -4100,-1.000977
118015, -4100,-1.000977
118025, -4100,-1.000977
118035, -4100,-1.000977
118045, -4100,-1.000977
118055, -4100,-1.000977
118065, -4100,-1.000977
118075, -4100,-1.000977
118085, -4100,-1.000977
118095, -4100,-1.000977
118105, -4100,-1.000977
118115, -4100,-1.000977
118125, -4100,-1.000977
118135, -4100,-1.000977
118145, -4100,-1.000977
118155, -4100,-1.000977
118165, -4100,-1.000977
118175, -4100,-1.000977
118185, -4100,-1.000977
118195, -4100,-1.000977
118205, -4100,-1.000977
118215, -4100,-1.000977
118225, -4100,-1.000977
118235, -4100,-1.000977
118245, -4100,-1.000977
118255, -4100,-1.000977
118265, -4100,-1.000977
118275, -4100,-1.000977
118285, -4100,-1.000977
118295, -4100,-1.000977
118305, -4100,-1.000977
118315, -4100,-1.000977
118325, -4100,-1.000977
118335, -4100,-1.000977
118345, -4100,-1.000977
118355, -4100,-1.000977
118365, -4100,-1.000977
118375, -4100,-1.000977
118385, -4100,-1.000977
118395, -4100,-1.000977
118405, -4100,-1.000977
118415, -4100,-1.000977
118425, -4100,-1.000977
118435, -4100,-1.000977
118445, -4100,-1.000977
118455, -4100,-1.000977
118465, -4100,-1.000977
118475, -4100,-1.000977
118485, -4100,-1.000977
118495, -4100,-1.000977
118505, -4100,-1.000977
118515, -4100,-1.000977
118525, -4100,-1.000977
118535, -4100,-1.000977
118545, -4100,-1.000977
118555, -4100,-1.000977
118565, -4100,-1.000977
118575, -4100,-1.000977
118585, -4100,-1.000977
118595, -4100,-1.000977
118605, -4100,-1.000977
118615, -4100,-1.000977
118625, -4100,-1.000977
118635, -4100,-1.000977
118645, -4100,-1.000977
118655, -4100,-1.000977
118665, -4100,-1.000977
118675, -4100,-1.000977
118685, -4100,-1.000977
118695, -4100,-1.000977
118705, -4100,-1.000977
118715, -4100,-1.000977
118725, -4100,-1.000977
118735, -4100,-1.000977
118745, -4100,-1.000977
118755, -4100,-1.000977
118765, -4100,-1.000977
118775, -4100,-1.000977
118785, -4100,-1.000977
118795, -4100,-1.000977
118805, -4100,-1.000977
118815, -4100,-1.000977
118825, -4100,-1.000977
118835, -4100,-1.000977
118845, -4100,-1.000977
118855, -4100,-1.000977
118865, -4100,-1.000977
118875, -4100,-1.000977
118885, -4100,-1.000977
118895, -4100,-1.000977
118905, -4100,-1.000977
118915, -4100,-1.000977
118925, -4100,-1.000977
118935, -4100,-1.000977
118945, -4100,-1.000977
118955, -4100,-1.000977
118965, -4100,-1.000977
118975, -4100,-1.000977
118985, -4100,-1.000977
118995, -4100,-1.000977
119005, -4100,-1.000977
119015, -4100,-1.000977
119025, -4100,-1.000977
119035, -4100,-1.000977
119045, -4100,-1.000977
119055, -4100,-1.000977
119065, -4100,-1.000977
119075, -4100,-1.000977
119085, -4100,-1.000977
119095, -4100,-1.000977
119105, -4100,-1.000977
119115, -4100,-1.000977
119125, -4100,-1.000977
119135, -4100,-1.000977
119145, -4100,-1.000977
119155, -4100,-1.000977
119165, -4100,-1.000977
119175, -4100,-1.000977
119185, -4100,-1.000977
119195, -4100,-1.000977
119205, -4100,-1.000977
119215, -4100,-1.000977
119225, -4100,-1.000977
119235, -4100,-1.000977
119245, -4100,-1.000977
119255, -4100,-1.000977
119265, -4100,-1.000977
119275, -4100,-1.000977
119285, -4100,-1.000977
119295, -4100,-1.000977
119305, -4100,-1.000977
119315, -4100,-1.000977
119325, -4100,-1.000977
119335, -4100,-1.000977
119345, -4100,-1.000977
119355, -4100,-1.000977
119365, -4100,-1.000977
119375, -4100,-1.000977
119385, -4100,-1.000977
119395, -4100,-1.000977
119405, -4100,-1.000977
119415, -4100,-1.000977
119425, -4100,-1.000977
119435, -4100,-1.000977
119445, -4100,-1.000977
119455, -4100,-1.000977
119465, -4100,-1.000977
119475, -4100,-1.000977
119485, -4100,-1.000977
119495, -4100,-1.000977
119505, -4100,-1.000977
119515, -4100,-1.000977
119525, -4100,-1.000977
119535, -4100,-1.000977
119545, -4100,-1.000977
119555, -4100,-1.000977
119565, -4100,-1.000977
119575, -4100,-1.000977
119585, -4100,-1.000977
119595, -4100,-1.000977
119605, -4100,-1.000977
119615, -4100,-1.000977
119625, -4100,-1.000977
119635, -4100,-1.000977
119645, -4100,-1.000977
119655, -4100,-1.000977
119665, -4100,-1.000977
119675, -4100,-1.000977
119685, -4100,-1.000977
119695, -4100,-1.000977
119705, -4100,-1.000977
119715, -4100,-1.000977
119725, -4100,-1.000977
119735, -4100,-1.000977
119745, -4100,-1.000977
119755, -4100,-1.000977
119765, -4100,-1.000977
119775, -4100,-1.000977
119785, -4100,-1.000977
119795, -4100,-1.000977
119805, -4100,-1.000977
119815, -4100,-1.000977
119825, -4100,-1.000977
119835, -4100,-1.000977
119845, -4100,-1.000977
119855, -4100,-1.000977
119865, -4100,-1.000977
119875, -4100,-1.000977
119885, -4100,-1.000977
119895, -4100,-1.000977
119905, -4100,-1.000977
119915, -4100,-1.000977
119925, -4100,-1.000977
119935, -4100,-1.000977
119945, -4100,-1.000977
119955, -4100,-1.000977
119965, -4100,-1.000977
119975, -4100,-1.000977
119985, -4100,-1.000977
119995, -4100,-1.000977
120005, -4100,-1.000977
120015, -4100,-1.000977
120025, -4100,-1.000977
120035, -4100,-1.000977
120045, -4100,-1.000977
120055, -4100,-1.000977
120065, -4100,-1.000977
120075, -4100,-1.000977
120085, -4100,-1.000977
120095, -4100,-1.000977
120105, -4100,-1.000977
120115, -4100,-1.000977
120125, -4100,-1.000977
120135, -4100,-1.000977
120145, -4100,-1.000977
120155, -4100,-1.000977
120165, -4100,-1.000977
120175, -4100,-1.000977
120185, -4100,-1.000977
120195, -4100,-1.000977
120205, -4100,-1.000977
120215, -4100,-1.000977
120225, -4100,-1.000977
120235, -4100,-1.000977
120245, -4100,-1.000977
120255, -4100,-1.000977
120265, -4100,-1.000977
120275, -4100,-1.000977
120285, -4100,-1.000977
120295, -4100,-1.000977
120305, -4100,-1.000977
120315, -4100,-1.000977
120325, -4100,-1.000977
120335, -4100,-1.000977
120345, -4100,-1.000977
120355, -4100,-1.000977
120365, -4100,-1.000977
120375, -4100,-1.000977
120385, -4100,-1.000977
120395, -4100,-1.000977
120405, -4100,-1.000977
120415, -4100,-1.000977
120425, -4100,-1.000977
120435, -4100,-1.000977
120445, -4100,-1.000977
120455, -4100,-1.000977
120465, -4100,-1.000977
120475, -4100,-1.000977
120485, -4100,-1.000977
120495, -4100,-1.000977
120505, -4100,-1.000977
120515, -4100,-1.000977
120525, -4100,-1.000977
120535, -4100,-1.000977
120545, -4100,-1.000977
120555, -4100,-1.000977
120565, -4100,-1.000977
120575, -4100,-1.000977
120585, -4100,-1.000977
120595, -4100,-1.000977
120605, -4100,-1.000977
120615, -4100,-1.000977
120625, -4100,-1.000977
120635, -4100,-1.000977
120645, -4100,-1.000977
120655, -4100,-1.000977
120665, -4100,-1.000977
120675, -4100,-1.000977
120685, -4100,-1.000977
120695, -4100,-1.000977
120705, -4100,-1.000977
120715, -4100,-1.000977
120725, -4100,-1.000977
120735, -4100,-1.000977
120745, -4100,-1.000977
120755, -4100,-1.000977
120765, -4100,-1.000977
120775, -4100,-1.000977
120785, -4100,-1.000977
120795, -4100,-1.000977
120805, -4100,-1.000977
120815, -4100,-1.000977
120825, -4100,-1.000977
120835, -4100,-1.000977
120845, -4100,-1.000977
120855, -4100,-1.000977
120865, -4100,-1.000977
120875, -4100,-1.000977
120885, -4100,-1.000977
120895, -4100,-1.000977
120905, -4100,-1.000977
120915, -4100,-1.000977
120925, -4100,-1.000977
120935, -4100,-1.000977
120945, -4100,-1.000977
120955, -4100,-1.000977
120965, -4100,-1.000977
120975, -4100,-1.000977
120985, -4100,-1.000977
120995, -4100,-1.000977
121005, -4100,-1.000977
121015, -4100,-1.000977
121025, -4100,-1.000977
121035, -4100,-1.000977
121045, -4100,-1.000977
121055, -4100,-1.000977
121065, -4100,-1.000977
121075, -4100,-1.000977
121085, -4100,-1.000977
121095, -4100,-1.000977
121105, -4100,-1.000977
121115, -4100,-1.000977
121125, -4100,-1.000977
121135, -4100,-1.000977
121145, -4100,-1.000977
121155, -4100,-1.000977
121165, -4100,-1.000977
121175, -4100,-1.000977
121185, -4100,-1.000977
121195, -4100,-1.000977
121205, -4100,-1.000977
121215, -4100,-1.000977
121225, -4100,-1.000977
121235, -4100,-1.000977
121245, -4100,-1.000977
121255, -4100,-1.000977
121265, -4100,-1.000977
121275, -4100,-1.000977
121285, -4100,-1.000977
121295, -4100,-1.000977
121305, -4100,-1.000977
121315, -4100,-1.000977
121325, -4100,-1.000977
121335, -4100,-1.000977
121345, -4100,-1.000977
121355, -4100,-1.000977
121365, -4100,-1.000977
121375, -4100,-1.000977
121385, -4100,-1.000977
121395, -4100,-1.000977
121405, -4100,-1.000977
121415, -4100,-1.000977
121425, -4100,-1.000977
121435, -4100,-1.000977
121445, -4100,-1.000977
121455, -4100,-1.000977
121465, -4100,-1.000977
121475, -4100,-1.000977
121485, -4100,-1.000977
121495, -4100,-1.000977
121505, -4100,-1.000977
121515, -4100,-1.000977
121525, -4100,-1.000977
121535, -4100,-1.000977
121545, -4100,-1.000977
121555, -4100,-1.000977
121565, -4100,-1.000977
121575, -4100,-1.000977
121585, -4100,-1.000977
121595, -4100,-1.000977
121605, -4100,-1.000977
121615, -4100,-1.000977
121625, -4100,-1.000977
121635, -4100,-1.000977
121645, -4100,-1.000977
121655, -4100,-1.000977
121665, -4100,-1.000977
121675, -4100,-1.000977
121685, -4100,-1.000977
121695, -4100,-1.000977
121705, -4100,-1.000977
121715, -4100,-1.000977
121725, -4100,-1.000977
121735, -4100,-1.000977
121745, -4100,-1.000977
121755, -4100,-1.000977
121765, -4100,-1.000977
121775, -4100,-1.000977
121785, -4100,-1.000977
121795, -4100,-1.000977
121805, -4100,-1.000977
121815, -4100,-1.000977
121825, -4100,-1.000977
121835, -4100,-1.000977
121845, -4100,-1.000977
121855, -4100,-1.000977
121865, -4100,-1.000977
121875, -4100,-1.000977
121885, -4100,-1.000977
121895, -4100,-1.000977
121905, -4100,-1.000977
121915, -4100,-1.000977
121925, -4100,-1.000977
121935, -4100,-1.000977
121945, -4100,-1.000977
121955, -4100,-1.000977
121965, -4100,-1.000977
121975, -4100,-1.000977
121985, -4100,-1.000977
121995, -4100,-1.000977
122005, -4100,-1.000977
122015, -4100,-1.000977
122025, -4100,-1.000977
122035, -4100,-1.000977
122045, -4100,-1.000977
122055, -4100,-1.000977
122065, -4100,-1.000977
122075, -4100,-1.000977
122085, -4100,-1.000977
122095, -4100,-1.000977
122105, -4100,-1.000977
122115, -4100,-1.000977
122125, -4100,-1.000977
122135, -4100,-1.000977
122145, -4100,-1.000977
122155, -4100,-1.000977
122165, -4100,-1.000977
122175, -4100,-1.000977
122185, -4100,-1.000977
122195, -4100,-1.000977
122205, -4100,-1.000977
122215, -4100,-1.000977
122225, -4100,-1.000977
122235, -4100,-1.000977
122245, -4100,-1.000977
122255, -4100,-1.000977
122265, -4100,-1.000977
122275, -4100,-1.000977
